year,section,characteristic,income_group,estimate_raw,estimate,flag
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$120,000 to $139,999","1,479",1479.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$140,000 to $159,999","1,122",1122.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$160,000 to $179,999",936,936.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$180,000 to $199,999",664,664.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$20,000 to $29,999","1,720",1720.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$200,000 or more","2,571",2571.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$30,000 to $39,999","1,895",1895.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$40,000 to $49,999","1,727",1727.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$50,000 to $59,999","1,830",1830.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$60,000 to $79,999","3,183",3183.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"$80,000 to $99,999","2,476",2476.0,ok
2023,Number of breakdowns that lasted 6 hours or more:,With septic tank or cesspool,"Less than $10,000","1,302",1302.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$10,000 to $19,999",813,813.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$100,000 to $119,999","1,073",1073.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$120,000 to $139,999",952,952.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$140,000 to $159,999",840,840.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$160,000 to $179,999",469,469.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$180,000 to $199,999",429,429.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$20,000 to $29,999",800,800.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$200,000 or more","1,596",1596.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$30,000 to $39,999",818,818.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$40,000 to $49,999",908,908.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$50,000 to $59,999",801,801.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$60,000 to $79,999","1,663",1663.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"$80,000 to $99,999","1,362",1362.0,ok
2023,Number of power outages that lasted 6 hours or more:,1,"Less than $10,000",631,631.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$10,000 to $19,999",363,363.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$100,000 to $119,999",550,550.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$120,000 to $139,999",313,313.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$140,000 to $159,999",345,345.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$160,000 to $179,999",205,205.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$180,000 to $199,999",201,201.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$20,000 to $29,999",418,418.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$200,000 or more",777,777.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$30,000 to $39,999",394,394.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$40,000 to $49,999",401,401.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$50,000 to $59,999",401,401.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$60,000 to $79,999",786,786.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"$80,000 to $99,999",575,575.0,ok
2023,Number of power outages that lasted 6 hours or more:,2,"Less than $10,000",234,234.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$10,000 to $19,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,3,"$100,000 to $119,999",142,142.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$120,000 to $139,999",94,94.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$140,000 to $159,999",124,124.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$160,000 to $179,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,3,"$180,000 to $199,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,3,"$20,000 to $29,999",127,127.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$200,000 or more",192,192.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$30,000 to $39,999",135,135.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$40,000 to $49,999",149,149.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$50,000 to $59,999",172,172.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$60,000 to $79,999",260,260.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"$80,000 to $99,999",216,216.0,ok
2023,Number of power outages that lasted 6 hours or more:,3,"Less than $10,000",117,117.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$10,000 to $19,999",183,183.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$100,000 to $119,999",161,161.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$120,000 to $139,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$140,000 to $159,999",133,133.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$160,000 to $179,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$180,000 to $199,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$20,000 to $29,999",159,159.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$200,000 or more",212,212.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$30,000 to $39,999",194,194.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$40,000 to $49,999",202,202.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$50,000 to $59,999",231,231.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$60,000 to $79,999",228,228.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"$80,000 to $99,999",265,265.0,ok
2023,Number of power outages that lasted 6 hours or more:,4 or more,"Less than $10,000",188,188.0,ok
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$10,000 to $19,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$100,000 to $119,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$120,000 to $139,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$140,000 to $159,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$160,000 to $179,999",.,,blank_or_na
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$180,000 to $199,999",.,,blank_or_na
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$20,000 to $29,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$200,000 or more",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$30,000 to $39,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$40,000 to $49,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$50,000 to $59,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$60,000 to $79,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"$80,000 to $99,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Number of power outages not reported,"Less than $10,000",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$10,000 to $19,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$100,000 to $119,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$120,000 to $139,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$140,000 to $159,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$160,000 to $179,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$180,000 to $199,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$20,000 to $29,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$200,000 or more",134,134.0,ok
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$30,000 to $39,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$40,000 to $49,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$50,000 to $59,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$60,000 to $79,999",165,165.0,ok
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"$80,000 to $99,999",S,,suppressed
2023,Number of power outages that lasted 6 hours or more:,Power outage not reported,"Less than $10,000",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,1,"$10,000 to $19,999",200,200.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$100,000 to $119,999",128,128.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$120,000 to $139,999",122,122.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$140,000 to $159,999",103,103.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$160,000 to $179,999",56,56.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$180,000 to $199,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,1,"$20,000 to $29,999",183,183.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$200,000 or more",193,193.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$30,000 to $39,999",176,176.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$40,000 to $49,999",180,180.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$50,000 to $59,999",165,165.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$60,000 to $79,999",231,231.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"$80,000 to $99,999",139,139.0,ok
2023,Number of stoppages that lasted 6 hours or more:,1,"Less than $10,000",151,151.0,ok
2023,Number of stoppages that lasted 6 hours or more:,2,"$10,000 to $19,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$100,000 to $119,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$120,000 to $139,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$140,000 to $159,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$160,000 to $179,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$180,000 to $199,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$20,000 to $29,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$200,000 or more",51,51.0,ok
2023,Number of stoppages that lasted 6 hours or more:,2,"$30,000 to $39,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$40,000 to $49,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,2,"$50,000 to $59,999",61,61.0,ok
2023,Number of stoppages that lasted 6 hours or more:,2,"$60,000 to $79,999",71,71.0,ok
2023,Number of stoppages that lasted 6 hours or more:,2,"$80,000 to $99,999",53,53.0,ok
2023,Number of stoppages that lasted 6 hours or more:,2,"Less than $10,000",38,38.0,ok
2023,Number of stoppages that lasted 6 hours or more:,3,"$10,000 to $19,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$100,000 to $119,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$120,000 to $139,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$140,000 to $159,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$160,000 to $179,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$180,000 to $199,999",.,,blank_or_na
2023,Number of stoppages that lasted 6 hours or more:,3,"$20,000 to $29,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$200,000 or more",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$30,000 to $39,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$40,000 to $49,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$50,000 to $59,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"$60,000 to $79,999",72,72.0,ok
2023,Number of stoppages that lasted 6 hours or more:,3,"$80,000 to $99,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,3,"Less than $10,000",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$10,000 to $19,999",48,48.0,ok
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$100,000 to $119,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$120,000 to $139,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$140,000 to $159,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$160,000 to $179,999",.,,blank_or_na
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$180,000 to $199,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$20,000 to $29,999",49,49.0,ok
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$200,000 or more",27,27.0,ok
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$30,000 to $39,999",74,74.0,ok
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$40,000 to $49,999",51,51.0,ok
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$50,000 to $59,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$60,000 to $79,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"$80,000 to $99,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,4 or more,"Less than $10,000",50,50.0,ok
2023,Number of stoppages that lasted 6 hours or more:,Number of stoppages not reported,"$10,000 to $19,999",S,,suppressed
2023,Number of stoppages that lasted 6 hours or more:,Number of stoppages not reported,"$100,000 to $119,999",.,,blank_or_na
